Flughafen;Handlingtyp+Priorität+Transporttyps;Dauer
LNZ;importmailE;0.083333333
LNZ;importmailF;0.083333333
LNZ;importmailRFS;0.083333333
LNZ;importpremiumE;0.166666667
LNZ;importpremiumF;0.166666667
LNZ;importpremiumRFS;0.166666667
LNZ;importstandardE;0.083333333
LNZ;importstandardF;0.083333333
LNZ;importstandardRFS;0.083333333
LOS;exportmailC;0.090277778
LOS;exportmailE;0.090277778
LOS;exportmailF;0.090277778
LOS;exportmailRFS;0.090277778
LOS;exportpremiumC;0.125
LOS;exportpremiumE;0.125
LOS;exportpremiumF;0.125
LOS;exportpremiumRFS;0.125
LOS;exportstandardC;0.090277778
LOS;exportstandardE;0.090277778
LOS;exportstandardF;0.090277778
LOS;exportstandardRFS;0.090277778
LOS;importmailC;0.208333333
LOS;importmailE;0.208333333
LOS;importmailF;0.208333333
LOS;importmailRFS;0.208333333
LOS;importpremiumC;0.208333333
LOS;importpremiumE;0.208333333
LOS;importpremiumF;0.208333333
LOS;importpremiumRFS;0.208333333
LOS;importstandardC;0.208333333
LOS;importstandardE;0.208333333
LOS;importstandardF;0.208333333
LOS;importstandardRFS;0.208333333
LPA;exportmailE;0.166666667
LPA;exportpremiumE;0.166666667
LPA;exportstandardE;0.166666667
LPA;importmailE;0.166666667
LPA;importpremiumE;0.166666667
LPA;importstandardE;0.166666667
LPB;exportmailC;0.041666667
LPB;exportmailE;0.041666667
LPB;exportpremiumC;0.0625
LPB;exportpremiumE;0.0625
LPB;exportstandardC;0.041666667
LPB;exportstandardE;0.041666667
LRD;exportmailRFS;0.125
LRD;exportpremiumRFS;0.125
LRD;exportstandardRFS;0.125
LRD;importmailRFS;0.125
LRD;importpremiumRFS;0.125
LRD;importstandardRFS;0.125
LRM;exportmailE;0.125
LRM;exportpremiumE;0.208333333
LRM;exportstandardE;0.125
LRM;importmailE;0.125
LRM;importpremiumE;0.208333333
LRM;importstandardE;0.125
LUX;exportmailC;0.166666667
LUX;exportmailF;0.0625
LUX;exportmailRFS;0.0625
LUX;exportpremiumC;0.25
LUX;exportpremiumF;0.125
LUX;exportpremiumRFS;0.083333333
LUX;exportstandardC;0.166666667
LUX;exportstandardF;0.0625
LUX;exportstandardRFS;0.0625
LUX;importmailC;0.25
LUX;importmailF;0.145833333
LUX;importmailRFS;0.25
LUX;importpremiumC;0.25
LUX;importpremiumF;0.166666667
LUX;importpremiumRFS;0.291666667
LUX;importstandardC;0.25
LUX;importstandardF;0.145833333
LUX;importstandardRFS;0.25
LUX;transfermailCC;0.5
LUX;transfermailCF;0.416666667
LUX;transfermailCRFS;0.333333333
LUX;transfermailFC;0.3125
LUX;transfermailFF;0.229166667
LUX;transfermailFRFS;0.145833333
LUX;transfermailRFSC;0.333333333
LUX;transfermailRFSF;0.25
LUX;transfermailRFSRFS;0.166666667
LUX;transferpremiumCC;0.5
LUX;transferpremiumCF;0.416666667
LUX;transferpremiumCRFS;0.333333333
LUX;transferpremiumFC;0.354166667
LUX;transferpremiumFF;0.270833333
LUX;transferpremiumFRFS;0.1875
LUX;transferpremiumRFSC;0.333333333
LUX;transferpremiumRFSF;0.25
LUX;transferpremiumRFSRFS;0.166666667
LUX;transferstandardCC;0.5
LUX;transferstandardCF;0.416666667
LUX;transferstandardCRFS;0.333333333
LUX;transferstandardFC;0.3125
LUX;transferstandardFF;0.229166667
LUX;transferstandardFRFS;0.145833333
LUX;transferstandardRFSC;0.333333333
LUX;transferstandardRFSF;0.25
LUX;transferstandardRFSRFS;0.166666667
LYS;exportmailE;0.0625
LYS;exportmailF;0.0625
LYS;exportmailRFS;0.0625
LYS;exportpremiumE;0.083333333
LYS;exportpremiumF;0.083333333
LYS;exportpremiumRFS;0.083333333
LYS;exportstandardE;0.0625
LYS;exportstandardF;0.0625
LYS;exportstandardRFS;0.0625
LYS;importmailE;0.166666667
LYS;importmailF;0.166666667
LYS;importmailRFS;0.166666667
LYS;importpremiumE;0.208333333
LYS;importpremiumF;0.208333333
LYS;importpremiumRFS;0.208333333
LYS;importstandardE;0.166666667
LYS;importstandardF;0.166666667
LYS;importstandardRFS;0.166666667
LYS;transfermailEE;0.125
LYS;transfermailEF;0.125
LYS;transfermailERFS;0.125
LYS;transfermailFE;0.125
LYS;transfermailFF;0.125
LYS;transfermailFRFS;0.125
LYS;transfermailRFSE;0.125
LYS;transfermailRFSF;0.125
LYS;transfermailRFSRFS;0.125
LYS;transferpremiumEE;0.166666667
LYS;transferpremiumEF;0.166666667
LYS;transferpremiumERFS;0.166666667
LYS;transferpremiumFE;0.166666667
LYS;transferpremiumFF;0.166666667
LYS;transferpremiumFRFS;0.166666667
LYS;transferpremiumRFSE;0.166666667
LYS;transferpremiumRFSF;0.166666667
LYS;transferpremiumRFSRFS;0.166666667
LYS;transferstandardEE;0.125
LYS;transferstandardEF;0.125
LYS;transferstandardERFS;0.125
LYS;transferstandardFE;0.125
LYS;transferstandardFF;0.125
LYS;transferstandardFRFS;0.125
LYS;transferstandardRFSE;0.125
LYS;transferstandardRFSF;0.125
LYS;transferstandardRFSRFS;0.125
MAA;exportmailC;0.041666667
MAA;exportmailE;0.020833333
MAA;exportpremiumE;0.041666667
MAA;exportstandardC;0.041666667
MAA;exportstandardE;0.020833333
MAA;importmailC;0.416666667
MAA;importmailE;0.28125
MAA;importpremiumC;0.5
MAA;importpremiumE;0.333333333
MAA;importstandardC;0.416666667
MAA;importstandardE;0.28125
MAA;transferpremiumCC;0.166666667
MAD;exportmailC;0.118055556
MAD;exportmailE;0.125
MAD;exportmailF;0.125
MAD;exportmailRFS;0.145833333
MAD;exportpremiumC;0.145833333
MAD;exportpremiumE;0.166666667
MAD;exportpremiumF;0.166666667
MAD;exportpremiumRFS;0.1875
MAD;exportstandardC;0.118055556
MAD;exportstandardE;0.125
MAD;exportstandardF;0.125
MAD;exportstandardRFS;0.145833333
MAD;importmailC;0.135416667
MAD;importmailE;0.125
MAD;importmailF;0.125
MAD;importmailRFS;0.1875
MAD;importpremiumC;0.166666667
MAD;importpremiumE;0.166666667
MAD;importpremiumF;0.166666667
MAD;importpremiumRFS;0.25
MAD;importstandardC;0.135416667
MAD;importstandardE;0.125
MAD;importstandardF;0.125
MAD;importstandardRFS;0.1875
MAD;transfermailCC;0.277777778
MAD;transfermailCE;0.267361111
MAD;transfermailCF;0.267361111
MAD;transfermailCRFS;0.184027778
MAD;transfermailEC;0.260416667
MAD;transfermailEE;0.25
MAD;transfermailEF;0.25
MAD;transfermailERFS;0.166666667
MAD;transfermailFC;0.260416667
MAD;transfermailFE;0.25
MAD;transfermailFF;0.25
MAD;transfermailFRFS;0.166666667
MAD;transfermailRFSC;0.177083333
MAD;transfermailRFSE;0.166666667
MAD;transfermailRFSF;0.166666667
MAD;transfermailRFSRFS;0.083333333
MAD;transferpremiumCC;0.3125
MAD;transferpremiumCE;0.3125
MAD;transferpremiumCF;0.3125
MAD;transferpremiumCRFS;0.1875
MAD;transferpremiumEC;0.333333333
MAD;transferpremiumEE;0.333333333
MAD;transferpremiumEF;0.333333333
MAD;transferpremiumERFS;0.208333333
MAD;transferpremiumFC;0.333333333
MAD;transferpremiumFE;0.333333333
MAD;transferpremiumFF;0.333333333
MAD;transferpremiumFRFS;0.208333333
MAD;transferpremiumRFSC;0.208333333
MAD;transferpremiumRFSE;0.208333333
MAD;transferpremiumRFSF;0.208333333
MAD;transferpremiumRFSRFS;0.083333333
MAD;transferstandardCC;0.277777778
MAD;transferstandardCE;0.267361111
MAD;transferstandardCF;0.267361111
MAD;transferstandardCRFS;0.184027778
MAD;transferstandardEC;0.260416667
MAD;transferstandardEE;0.25
MAD;transferstandardEF;0.25
MAD;transferstandardERFS;0.166666667
MAD;transferstandardFC;0.260416667
MAD;transferstandardFE;0.25
MAD;transferstandardFF;0.25
MAD;transferstandardFRFS;0.166666667
MAD;transferstandardRFSC;0.177083333
MAD;transferstandardRFSE;0.166666667
MAD;transferstandardRFSF;0.166666667
MAD;transferstandardRFSRFS;0.083333333
MAF;exportmailRFS;0.125
MAF;exportpremiumRFS;0.125
MAF;exportstandardRFS;0.125
MAF;importmailRFS;0.125
MAF;importpremiumRFS;0.125
MAF;importstandardRFS;0.125
MAN;exportmailC;0.0625
MAN;exportmailE;0.0625
MAN;exportmailF;0.0625
MAN;exportmailRFS;0.041666667
MAN;exportpremiumC;0.145833333
MAN;exportpremiumE;0.104166667
MAN;exportpremiumF;0.083333333
MAN;exportpremiumRFS;0.041666667
MAN;exportstandardC;0.0625
MAN;exportstandardE;0.0625
MAN;exportstandardF;0.0625
MAN;exportstandardRFS;0.041666667
MAN;importmailC;0.145833333
MAN;importmailE;0.145833333
MAN;importmailF;0.145833333
MAN;importmailRFS;0.145833333
MAN;importpremiumC;0.208333333
MAN;importpremiumE;0.208333333
MAN;importpremiumF;0.208333333
MAN;importpremiumRFS;0.208333333
MAN;importstandardC;0.145833333
MAN;importstandardE;0.145833333
MAN;importstandardF;0.145833333
MAN;importstandardRFS;0.145833333
MAN;transfermailCC;0.1875
MAN;transfermailCE;0.1875
MAN;transfermailCF;0.1875
MAN;transfermailCRFS;0.1875
MAN;transfermailEC;0.208333333
MAN;transfermailEE;0.208333333
MAN;transfermailEF;0.208333333
MAN;transfermailERFS;0.208333333
MAN;transfermailFC;0.125
MAN;transfermailFE;0.125
MAN;transfermailFF;0.125
MAN;transfermailFRFS;0.125
MAN;transfermailRFSC;0.125
MAN;transfermailRFSE;0.125
MAN;transfermailRFSF;0.125
MAN;transfermailRFSRFS;0.125
MAN;transferpremiumCC;0.208333333
MAN;transferpremiumCE;0.229166667
MAN;transferpremiumCF;0.229166667
MAN;transferpremiumCRFS;0.229166667
MAN;transferpremiumEC;0.1875
MAN;transferpremiumEE;0.208333333
MAN;transferpremiumEF;0.208333333
MAN;transferpremiumERFS;0.208333333
MAN;transferpremiumFC;0.104166667
MAN;transferpremiumFE;0.125
MAN;transferpremiumFF;0.125
MAN;transferpremiumFRFS;0.125
MAN;transferpremiumRFSC;0.104166667
MAN;transferpremiumRFSE;0.125
MAN;transferpremiumRFSF;0.125
MAN;transferpremiumRFSRFS;0.125
MAN;transferstandardCC;0.1875
MAN;transferstandardCE;0.1875
MAN;transferstandardCF;0.1875
MAN;transferstandardCRFS;0.1875
MAN;transferstandardEC;0.208333333
MAN;transferstandardEE;0.208333333
MAN;transferstandardEF;0.208333333
MAN;transferstandardERFS;0.208333333
MAN;transferstandardFC;0.125
MAN;transferstandardFE;0.125
MAN;transferstandardFF;0.125
MAN;transferstandardFRFS;0.125
MAN;transferstandardRFSC;0.125
MAN;transferstandardRFSE;0.125
MAN;transferstandardRFSF;0.125
MAN;transferstandardRFSRFS;0.125
MAO;importmailC;0.625
MAO;importmailE;0.625
MAO;importpremiumC;0.791666667
MAO;importpremiumE;0.791666667
MAO;importstandardC;0.625
MAO;importstandardE;0.625
MBA;exportmailE;0.125
MBA;exportpremiumE;0.208333333
MBA;exportstandardE;0.125
MBA;importmailE;0.104166667
MBA;importpremiumE;0.166666667
MBA;importstandardE;0.104166667
MCI;exportmailRFS;0.083333333
MCI;exportpremiumRFS;0.125
MCI;exportstandardRFS;0.083333333
MCI;importmailRFS;0.125
MCI;importpremiumRFS;0.125
MCI;importstandardRFS;0.125
MCO;exportmailE;0.083333333
MCO;exportmailRFS;0.125
MCO;exportpremiumE;0.125
MCO;exportpremiumRFS;0.125
MCO;exportstandardE;0.083333333
MCO;exportstandardRFS;0.125
MCO;importmailE;0.145833333
MCO;importmailRFS;0.104166667
MCO;importpremiumE;0.166666667
MCO;importpremiumRFS;0.125
MCO;importstandardE;0.145833333
MCO;importstandardRFS;0.104166667
MCO;transfermailEE;0.013888889
MCO;transfermailERFS;0.013888889
MCO;transfermailRFSE;0.013888889
MCO;transfermailRFSRFS;0.013888889
MCO;transferpremiumEE;0.013888889
MCO;transferpremiumERFS;0.013888889
MCO;transferpremiumRFSE;0.013888889
MCO;transferpremiumRFSRFS;0.013888889
MCO;transferstandardEE;0.013888889
MCO;transferstandardERFS;0.013888889
MCO;transferstandardRFSE;0.013888889
MCO;transferstandardRFSRFS;0.013888889
MCT;exportmailE;0.020833333
MCT;exportmailRFS;0.208333333
MCT;exportpremiumE;0.041666667
MCT;exportstandardE;0.020833333
MCT;exportstandardRFS;0.208333333
MCT;importmailE;0.125
MCT;importmailRFS;0.3125
MCT;importpremiumE;0.208333333
MCT;importpremiumRFS;0.3125
MCT;importstandardE;0.125
MCT;importstandardRFS;0.3125
MCT;transfermailEE;0.125
MCT;transferpremiumEE;0.125
MCT;transferstandardEE;0.125
MDT;exportmailE;0.125
MDT;exportmailRFS;0.125
MDT;exportpremiumE;0.25
MDT;exportpremiumRFS;0.25
MDT;exportstandardE;0.125
MDT;exportstandardRFS;0.125
MDT;importmailE;0.125
MDT;importmailRFS;0.125
MDT;importpremiumE;0.25
MDT;importpremiumRFS;0.25
MDT;importstandardE;0.125
MDT;importstandardRFS;0.125
MDT;transfermailEE;0.25
MDT;transfermailERFS;0.25
MDT;transfermailRFSE;0.25
MDT;transfermailRFSRFS;0.25
MDT;transferpremiumEE;0.5
MDT;transferpremiumERFS;0.5
MDT;transferpremiumRFSE;0.5
MDT;transferpremiumRFSRFS;0.5
MDT;transferstandardEE;0.25
MDT;transferstandardERFS;0.25
MDT;transferstandardRFSE;0.25
MDT;transferstandardRFSRFS;0.25
MEL;exportmailC;0.166666667
MEL;exportmailE;0.243055556
MEL;exportmailF;0.104166667
MEL;exportmailRFS;0.104166667
MEL;exportpremiumC;0.25
MEL;exportpremiumE;0.208333333
MEL;exportpremiumF;0.25
MEL;exportpremiumRFS;0.25
MEL;exportstandardC;0.166666667
MEL;exportstandardE;0.243055556
MEL;exportstandardF;0.104166667
MEL;exportstandardRFS;0.104166667
MEL;importmailC;0.125
MEL;importmailE;0.125
MEL;importmailF;0.125
MEL;importmailRFS;0.125
MEL;importpremiumC;0.25
MEL;importpremiumE;0.25
MEL;importpremiumF;0.25
MEL;importpremiumRFS;0.25
MEL;importstandardC;0.125
MEL;importstandardE;0.125
MEL;importstandardF;0.125
MEL;importstandardRFS;0.125
MEX;exportmailC;0.166666667
MEX;exportmailE;0.125
MEX;exportpremiumC;0.208333333
MEX;exportpremiumE;0.25
MEX;exportpremiumRFS;0.208333333
MEX;exportstandardC;0.166666667
MEX;exportstandardE;0.125
MEX;importmailC;0.25
MEX;importmailE;0.166666667
MEX;importpremiumC;0.333333333
MEX;importpremiumE;0.333333333
MEX;importpremiumRFS;0.333333333
MEX;importstandardC;0.25
MEX;importstandardE;0.166666667
MFE;exportmailRFS;0.125
MFE;exportpremiumRFS;0.125
MFE;exportstandardRFS;0.125
MFE;importmailRFS;0.125
MFE;importpremiumRFS;0.125
MFE;importstandardRFS;0.125
MIA;exportmailC;0.104166667
MIA;exportmailE;0.104166667
MIA;exportmailRFS;0.104166667
MIA;exportpremiumC;0.152777778
MIA;exportpremiumE;0.152777778
MIA;exportpremiumRFS;0.152777778
MIA;exportstandardC;0.104166667
MIA;exportstandardE;0.104166667
MIA;exportstandardRFS;0.104166667
MIA;importmailC;0.083333333
MIA;importmailE;0.083333333
MIA;importmailRFS;0.083333333
MIA;importpremiumC;0.125
MIA;importpremiumE;0.125
MIA;importpremiumRFS;0.125
MIA;importstandardC;0.083333333
MIA;importstandardE;0.083333333
MIA;importstandardRFS;0.083333333
MIA;transfermailCC;0.291666667
MIA;transfermailCE;0.291666667
MIA;transfermailEC;0.125
MIA;transfermailEE;0.125
MIA;transferpremiumRFSE;0.125
MIA;transferpremiumRFSRFS;0.166666667
MIA;transferstandardCC;0.291666667
MIA;transferstandardCE;0.291666667
MIA;transferstandardEC;0.125
MIA;transferstandardEE;0.125
MKC;exportmailRFS;0.083333333
MKC;exportpremiumRFS;0.104166667
MKC;exportstandardRFS;0.083333333
MKC;importmailRFS;0.125
MKC;importpremiumRFS;0.125
MKC;importstandardRFS;0.125
MKE;exportmailRFS;0.125
MKE;exportpremiumRFS;0.125
MKE;exportstandardRFS;0.125
MKE;importmailRFS;0.125
MKE;importpremiumRFS;0.125
MKE;importstandardRFS;0.125
MLA;exportmailE;0.041666667
MLA;exportmailF;0.041666667
MLA;exportpremiumE;0.083333333
MLA;exportstandardE;0.041666667
MLA;exportstandardF;0.041666667
MLA;importmailE;0.166666667
MLA;importpremiumE;0.208333333
MLA;importstandardE;0.166666667
MLH;exportmailF;0.041666667
MLH;exportmailRFS;0.083333333
MLH;exportpremiumF;0.041666667
MLH;exportpremiumRFS;0.083333333
MLH;exportstandardF;0.041666667
MLH;exportstandardRFS;0.083333333
MLH;importmailF;0.145833333
MLH;importmailRFS;0.145833333
MLH;importpremiumF;0.166666667
MLH;importpremiumRFS;0.166666667
MLH;importstandardF;0.145833333
MLH;importstandardRFS;0.145833333
MLI;importmailRFS;0.125
MLI;importstandardRFS;0.125
MMA;exportmailC;0.0625
MMA;exportmailRFS;0.041666667
MMA;exportpremiumC;0.125
MMA;exportpremiumRFS;0.083333333
MMA;exportstandardC;0.0625
MMA;exportstandardRFS;0.041666667
MMA;importmailF;0.041666667
MMA;importmailRFS;0.041666667
MMA;importpremiumRFS;0.125
MMA;importstandardF;0.041666667
MMA;importstandardRFS;0.041666667
MMA;transfermailCC;0.041666667
MMA;transfermailCF;0.041666667
MMA;transfermailCRFS;0.041666667
MMA;transfermailFC;0.041666667
MMA;transfermailFF;0.041666667
MMA;transfermailFRFS;0.041666667
MMA;transfermailRFSC;0.041666667
MMA;transfermailRFSF;0.041666667
MMA;transfermailRFSRFS;0.041666667
MMA;transferpremiumCC;0.041666667
MMA;transferpremiumCRFS;0.041666667
MMA;transferpremiumRFSC;0.041666667
MMA;transferpremiumRFSRFS;0.041666667
MMA;transferstandardCC;0.041666667
MMA;transferstandardCF;0.041666667
MMA;transferstandardCRFS;0.041666667
MMA;transferstandardFC;0.041666667
MMA;transferstandardFF;0.041666667
MMA;transferstandardFRFS;0.041666667
MMA;transferstandardRFSC;0.041666667
MMA;transferstandardRFSF;0.041666667
MMA;transferstandardRFSRFS;0.041666667
MMX;exportmailC;0.0625
MMX;exportmailRFS;0.041666667
MMX;exportpremiumC;0.125
MMX;exportpremiumRFS;0.083333333
MMX;exportstandardC;0.0625
MMX;exportstandardRFS;0.041666667
MMX;importmailF;0.041666667
MMX;importmailRFS;0.041666667
MMX;importpremiumRFS;0.125
MMX;importstandardF;0.041666667
MMX;importstandardRFS;0.041666667
MMX;transfermailCC;0.041666667
MMX;transfermailCF;0.041666667
MMX;transfermailCRFS;0.041666667
MMX;transfermailFC;0.041666667
MMX;transfermailFF;0.041666667
MMX;transfermailFRFS;0.041666667
MMX;transfermailRFSC;0.041666667
MMX;transfermailRFSF;0.041666667
MMX;transfermailRFSRFS;0.041666667
MMX;transferpremiumCC;0.041666667
MMX;transferpremiumCRFS;0.041666667
MMX;transferpremiumRFSC;0.041666667
MMX;transferpremiumRFSRFS;0.041666667
MMX;transferstandardCC;0.041666667
MMX;transferstandardCF;0.041666667
MMX;transferstandardCRFS;0.041666667
MMX;transferstandardFC;0.041666667
MMX;transferstandardFF;0.041666667
MMX;transferstandardFRFS;0.041666667
MMX;transferstandardRFSC;0.041666667
MMX;transferstandardRFSF;0.041666667
MMX;transferstandardRFSRFS;0.041666667
MNL;exportmailC;0.097222222
MNL;exportmailE;0.076388889
MNL;exportmailF;0.145833333
MNL;exportmailRFS;0.145833333
MNL;exportpremiumC;0.128472222
MNL;exportpremiumE;0.138888889
MNL;exportpremiumF;0.128472222
MNL;exportstandardC;0.097222222
MNL;exportstandardE;0.076388889
MNL;exportstandardF;0.145833333
MNL;exportstandardRFS;0.145833333
MNL;importmailC;0.125
MNL;importmailE;0.131944444
MNL;importmailF;0.208333333
MNL;importmailRFS;0.208333333
MNL;importpremiumC;0.145833333
MNL;importpremiumE;0.541666667
MNL;importpremiumF;0.333333333
MNL;importstandardC;0.125
MNL;importstandardE;0.131944444
MNL;importstandardF;0.208333333
MNL;importstandardRFS;0.208333333
MNL;transfermailEE;0.222222222
MNL;transfermailEF;0.215277778
MNL;transfermailERFS;0.215277778
MNL;transfermailFE;0.215277778
MNL;transfermailFF;0.208333333
MNL;transfermailFRFS;0.208333333
MNL;transfermailRFSE;0.215277778
MNL;transfermailRFSF;0.208333333
MNL;transfermailRFSRFS;0.208333333
MNL;transferpremiumEE;0.208333333
MNL;transferpremiumEF;0.208333333
MNL;transferpremiumFE;0.208333333
MNL;transferpremiumFF;0.208333333
MNL;transferstandardEE;0.222222222
MNL;transferstandardEF;0.215277778
MNL;transferstandardERFS;0.215277778
MNL;transferstandardFE;0.215277778
MNL;transferstandardFF;0.208333333
MNL;transferstandardFRFS;0.208333333
MNL;transferstandardRFSE;0.215277778
MNL;transferstandardRFSF;0.208333333
MNL;transferstandardRFSRFS;0.208333333
MOB;importmailRFS;0.125
MOB;importpremiumRFS;0.125
MOB;importstandardRFS;0.125
MOS;exportpremiumC;0.041666667
MRS;exportmailE;0.0625
MRS;exportmailF;0.0625
MRS;exportmailRFS;0.0625
MRS;exportpremiumE;0.0625
MRS;exportpremiumF;0.0625
MRS;exportpremiumRFS;0.0625
MRS;exportstandardE;0.0625
MRS;exportstandardF;0.0625
MRS;exportstandardRFS;0.0625
MRS;importmailE;0.125
MRS;importmailF;0.125
MRS;importmailRFS;0.125
MRS;importpremiumE;0.166666667
MRS;importpremiumF;0.166666667
MRS;importpremiumRFS;0.166666667
MRS;importstandardE;0.125
MRS;importstandardF;0.125
MRS;importstandardRFS;0.125
MRU;exportmailE;0.083333333
MRU;exportstandardE;0.083333333
MRU;importmailE;0.104166667
MRU;importstandardE;0.104166667
MSP;exportmailRFS;0.125
MSP;exportpremiumRFS;0.125
MSP;exportstandardRFS;0.125
MSP;importmailRFS;0.125
MSP;importpremiumRFS;0.125
MSP;importstandardRFS;0.125
MSQ;exportmailC;0.041666667
MSQ;exportmailE;0.041666667
MSQ;exportmailF;0.079861111
MSQ;exportmailRFS;0.041666667
MSQ;exportpremiumC;0.041666667
MSQ;exportpremiumE;0.041666667
MSQ;exportpremiumRFS;0.041666667
MSQ;exportstandardC;0.041666667
