Flight Leg ID;Leg Origin;Leg Destination;Dep Day [0-7];Arr Day [0-7];Flight ID;Pos in Flight;Rotation ID (not applicable);Flight leg Type;Aircraft Type;Payload costs [€/kg];Flight costs [€];Flight Leg Capacity [kg];Realization;;;
2099;FRA;LNZ;0;0.438194444;1195;1;869;RFS;RFS;0.1917;0;99999999;optional;;;
2100;FRA;ZRH;0;0.791666667;1196;1;870;RFS;RFS;0;0;99999999;optional;;;
2101;FRA;BRU;0;0.172222222;1197;1;871;RFS;RFS;0.1317;0;99999999;optional;;;
2102;FRA;CDG;0;0.58125;1198;1;872;RFS;RFS;0.1953;0;99999999;optional;;;
2103;FRA;MAD;0;1.147916667;1199;1;873;RFS;RFS;0.4137;0;99999999;optional;;;
2104;FRA;MAN;0;0.859722222;1200;1;874;RFS;RFS;0.3438;0;99999999;optional;;;
2105;FRA;CDG;0;0.228472222;1201;1;875;RFS;RFS;0.1578;0;99999999;optional;;;
2106;FRA;ARN;0;0.665972222;1202;1;876;RFS;RFS;0.2033;0;99999999;optional;;;
2107;FRA;CDG;0;0.870833333;1203;1;877;RFS;RFS;0.2986;0;99999999;optional;;;
2108;FRA;KBP;0;3.75;1204;1;878;RFS;RFS;0.28;0;99999999;optional;;;
2109;FRA;AMS;0;0.204861111;1205;1;879;RFS;RFS;0.0938;0;99999999;optional;;;
2110;FRA;MUC;0;0.250694444;1206;1;880;RFS;RFS;0.0839;0;99999999;optional;;;
2111;FRA;LIN;0;0.860416667;1207;1;881;RFS;RFS;0.1116;0;99999999;optional;;;
2112;FRA;LIN;0;2.213888889;1208;1;882;RFS;RFS;1.22;0;99999999;optional;;;
2113;FRA;CDG;0;1.026388889;1209;1;883;RFS;RFS;0.492;0;99999999;optional;;;
2114;FRA;LHR;0;1.416666667;1210;1;884;RFS;RFS;0.7;0;99999999;optional;;;
2115;FRA;OPO;0;1.613888889;1211;1;886;RFS;RFS;0.3921;0;99999999;optional;;;
2116;FRA;CDG;0;0.503472222;1212;1;887;RFS;RFS;0.14;0;99999999;optional;;;
2117;FRA;OSL;0;0.995833333;1213;1;888;RFS;RFS;0.3344;0;99999999;optional;;;
2118;FRA;BUD;0;1.811111111;1214;1;889;RFS;RFS;0.3642;0;99999999;optional;;;
2119;FRA;WAW;0;0.609027778;1215;1;890;RFS;RFS;0.3797;0;99999999;optional;;;
2120;FRA;PRG;0;0.43125;1216;1;891;RFS;RFS;0.0956;0;99999999;optional;;;
2121;FRA;LIN;0;0.966666667;1217;1;892;RFS;RFS;1.46;0;99999999;optional;;;
2122;FRA;AMS;0;0.340277778;1218;1;893;RFS;RFS;0.1084;0;99999999;optional;;;
2123;FRA;PRG;0;2;1219;1;894;RFS;RFS;0.9;0;99999999;optional;;;
2124;FRA;STR;0;0.152083333;1220;1;895;RFS;RFS;0.0702;0;99999999;optional;;;
2125;FRA;OSL;0;1.743055556;1221;1;896;RFS;RFS;0.4062;0;99999999;optional;;;
2126;FRA;LIN;0;0.874305556;1222;1;897;RFS;RFS;0.2706;0;99999999;optional;;;
2127;FRA;CDG;0;0.368055556;1223;1;898;RFS;RFS;0.2845;0;99999999;optional;;;
2128;FRA;SZG;0;0.540972222;1224;1;899;RFS;RFS;0.134;0;99999999;optional;;;
2129;FRA;HEL;0;0.965277778;1225;1;900;RFS;RFS;0.24;0;99999999;optional;;;
2130;FRA;CDG;0;1.022222222;1226;1;901;RFS;RFS;0.5183;0;99999999;optional;;;
2131;FRA;LIN;0;0.55;1227;1;902;RFS;RFS;0.2371;0;99999999;optional;;;
2132;FRA;LIN;0;0.986111111;1228;1;903;RFS;RFS;0.1572;0;99999999;optional;;;
2133;FRA;TXL;0;0.35625;1229;1;904;RFS;RFS;0.1295;0;99999999;optional;;;
2134;FRA;LIN;0;1.058333333;1230;1;905;RFS;RFS;0.2593;0;99999999;optional;;;
2135;FRA;VIE;0;0.486111111;1231;1;906;RFS;RFS;0.1117;0;99999999;optional;;;
2136;FRA;MAD;0;1.34375;1232;1;907;RFS;RFS;0.1854;0;99999999;optional;;;
2137;FRA;HEL;0;2.086805556;1233;1;908;RFS;RFS;0.3293;0;99999999;optional;;;
2138;FRA;LIN;0;0.983333333;1234;1;909;RFS;RFS;0.2829;0;99999999;optional;;;
2139;FRA;WAW;0;0.890972222;1235;1;910;RFS;RFS;0.1779;0;99999999;optional;;;
2140;FRA;WAW;0;0.495138889;1236;1;911;RFS;RFS;0.1762;0;99999999;optional;;;
2141;FRA;PRG;0;0.915277778;1237;1;912;RFS;RFS;0.2144;0;99999999;optional;;;
2142;FRA;ZRH;0;0.319444444;1238;1;913;RFS;RFS;0.095;0;99999999;optional;;;
2143;FRA;SHJ;0;0.214583333;1239;1;914;RFS;RFS;0.09;0;99999999;optional;;;
2144;GDL;MEX;0;0.041666667;1240;1;915;RFS;RFS;0.1;0;99999999;optional;;;
2145;WAW;FRA;0;1.141666667;1241;1;916;RFS;RFS;0.7067;0;99999999;optional;;;
2146;GIG;VCP;0;0.554166667;1242;1;918;RFS;RFS;0.0779;0;99999999;optional;;;
2147;LHR;FRA;0;1.354166667;1243;1;920;RFS;RFS;3.32;0;99999999;optional;;;
2148;LHR;MAN;0;0.25625;1244;1;922;RFS;RFS;0.0868;0;99999999;optional;;;
2149;LIN;FRA;0;0.95625;1245;1;923;RFS;RFS;0.1483;0;99999999;optional;;;
2150;LIN;MUC;0;0.482638889;1246;1;924;RFS;RFS;0.11;0;99999999;optional;;;
2151;GOT;FRA;0;0.864583333;1247;1;926;RFS;RFS;0.2523;0;99999999;optional;;;
2152;GOT;OSL;0;0.322916667;1248;1;927;RFS;RFS;0.15;0;99999999;optional;;;
2153;GRU;VCP;0;0.275694444;1249;1;928;RFS;RFS;0.0838;0;99999999;optional;;;
2154;GRU;CWB;0;0.284722222;1250;1;929;RFS;RFS;0.1031;0;99999999;optional;;;
2155;GRU;VCP;0;0.273611111;1251;1;930;RFS;RFS;1.6839;0;99999999;optional;;;
2156;GRU;VCP;0;0.266666667;1252;1;931;RFS;RFS;0.1611;0;99999999;optional;;;
2157;GRU;VCP;0;0.270833333;1253;1;932;RFS;RFS;0.1624;0;99999999;optional;;;
2158;GRU;VCP;0;0.250694444;1254;1;933;RFS;RFS;0.22;0;99999999;optional;;;
2159;GRU;VCP;0;0.211111111;1255;1;934;RFS;RFS;2.9;0;99999999;optional;;;
2160;GVA;AMS;0;1.085416667;1256;1;938;RFS;RFS;0.12;0;99999999;optional;;;
2161;GVA;MAD;0;0.647222222;1257;1;939;RFS;RFS;0.67;0;99999999;optional;;;
2162;GVA;DUS;0;0.447916667;1258;1;940;RFS;RFS;0.51;0;99999999;optional;;;
2163;GVA;FRA;0;0.328472222;1259;1;941;RFS;RFS;0.1754;0;99999999;optional;;;
2164;GVA;MUC;0;0.486805556;1260;1;942;RFS;RFS;0.37;0;99999999;optional;;;
2165;HAM;DUS;0;0.152083333;1261;1;943;RFS;RFS;0.09;0;99999999;optional;;;
2166;HAM;FRA;0;0.259722222;1262;1;944;RFS;RFS;0.0907;0;99999999;optional;;;
2167;HAM;LEJ;0;0.133333333;1263;1;945;RFS;RFS;0.12;0;99999999;optional;;;
2168;HAM;MUC;0;0.427777778;1264;1;946;RFS;RFS;0.2322;0;99999999;optional;;;
2169;HAM;DUS;0;0.275;1265;1;947;RFS;RFS;0.1156;0;99999999;optional;;;
2170;HAM;FRA;0;0.328472222;1266;1;948;RFS;RFS;0.0926;0;99999999;optional;;;
2171;HAM;LEJ;0;0.275;1267;1;949;RFS;RFS;0.1586;0;99999999;optional;;;
2172;HAM;MUC;0;0.488194444;1268;1;950;RFS;RFS;0.1973;0;99999999;optional;;;
2173;HEL;DUS;0;1.9375;1269;1;951;RFS;RFS;0.25;0;99999999;optional;;;
2174;HEL;FRA;0;1.79375;1270;1;952;RFS;RFS;0.2373;0;99999999;optional;;;
2175;HEL;SVO;0;0.958333333;1271;1;953;RFS;RFS;0.15;0;99999999;optional;;;
2176;HEL;MUC;0;2.166666667;1272;1;954;RFS;RFS;0.1448;0;99999999;optional;;;
2177;VIE;FRA;0;0.372916667;1273;1;956;RFS;RFS;0.076;0;99999999;optional;;;
2178;VIE;MUC;0;0.216666667;1274;1;957;RFS;RFS;0.1365;0;99999999;optional;;;
2179;IAD;ATL;0;0.633333333;1275;1;959;RFS;RFS;0.1972;0;99999999;optional;;;
2180;IAD;CLT;0;0.636805556;1276;1;961;RFS;RFS;0.1417;0;99999999;optional;;;
2181;IAD;ORD;0;0.5;1277;1;962;RFS;RFS;0.1457;0;99999999;optional;;;
2182;IAD;ORD;0;1.5375;1278;1;963;RFS;RFS;0.1711;0;99999999;optional;;;
2183;IAD;DFW;0;1.666666667;1279;1;964;RFS;RFS;0.09;0;99999999;optional;;;
2184;IAD;JFK;0;0.625;1280;1;965;RFS;RFS;0.1833;0;99999999;optional;;;
2185;IAD;CLT;0;0.572916667;1281;1;966;RFS;RFS;0.11;0;99999999;optional;;;
2186;IAD;JFK;0;0.663888889;1282;1;967;RFS;RFS;0.2561;0;99999999;optional;;;
2187;IAD;ATL;0;1.449305556;1283;1;968;RFS;RFS;0.2102;0;99999999;optional;;;
2188;IAD;ORD;0;1.145833333;1284;1;969;RFS;RFS;0.12;0;99999999;optional;;;
2189;IAD;PHL;0;0.698611111;1285;1;971;RFS;RFS;0.0801;0;99999999;optional;;;
2190;IAD;BOS;0;0.503472222;1286;1;972;RFS;RFS;0.28;0;99999999;optional;;;
2191;IAD;CLT;0;0.713194444;1287;1;973;RFS;RFS;0.2837;0;99999999;optional;;;
2192;IAH;ATL;0;0.583333333;1288;1;975;RFS;RFS;0.868;0;99999999;optional;;;
2193;IAH;DEN;0;1.993055556;1289;1;976;RFS;RFS;0.3229;0;99999999;optional;;;
2194;IAH;DFW;0;0.366666667;1290;1;977;RFS;RFS;0.0767;0;99999999;optional;;;
2195;IAH;DFW;0;0.678472222;1291;1;978;RFS;RFS;0.1838;0;99999999;optional;;;
2196;IAH;GDL;0;1.648611111;1292;1;979;RFS;RFS;0.502;0;99999999;optional;;;
2197;IAH;IAD;0;1.779861111;1293;1;980;RFS;RFS;0.4675;0;99999999;optional;;;
2198;IAH;DFW;0;0.886805556;1294;1;981;RFS;RFS;0.1314;0;99999999;optional;;;
2199;IAH;DFW;0;0.536805556;1295;1;982;RFS;RFS;0.2656;0;99999999;optional;;;
2200;IAH;DFW;0;0.584722222;1296;1;983;RFS;RFS;0.1876;0;99999999;optional;;;
2201;IAH;MEX;0;0.970833333;1297;1;984;RFS;RFS;0.2913;0;99999999;optional;;;
2202;IAH;DFW;0;0.773611111;1298;1;985;RFS;RFS;0.1959;0;99999999;optional;;;
2203;INN;FRA;0;0.403472222;1299;1;987;RFS;RFS;0.1211;0;99999999;optional;;;
2204;INN;MUC;0;0.171527778;1300;1;988;RFS;RFS;0.1428;0;99999999;optional;;;
2205;INN;VIE;0;0.366666667;1301;1;989;RFS;RFS;0.12;0;99999999;optional;;;
2206;JFK;ATL;0;0.925;1302;1;993;RFS;RFS;0.1704;0;99999999;optional;;;
2207;JFK;BOS;0;0.618055556;1303;1;994;RFS;RFS;0.206;0;99999999;optional;;;
2208;JFK;BOS;0;0.635416667;1304;1;995;RFS;RFS;0.1371;0;99999999;optional;;;
2209;JFK;IAD;0;0.658333333;1305;1;997;RFS;RFS;0.1884;0;99999999;optional;;;
2210;JFK;ORD;0;0.661111111;1306;1;998;RFS;RFS;0.1485;0;99999999;optional;;;
2211;JFK;CLT;0;0.854166667;1307;1;999;RFS;RFS;0.159;0;99999999;optional;;;
2212;JFK;ORD;0;2.75;1308;1;1000;RFS;RFS;0.17;0;99999999;optional;;;
2213;JFK;DFW;0;2.75;1309;1;1001;RFS;RFS;0.18;0;99999999;optional;;;
2214;JFK;DTW;0;1.00625;1310;1;1002;RFS;RFS;0.08;0;99999999;optional;;;
2215;JFK;CLT;0;1.020833333;1311;1;1004;RFS;RFS;0.1005;0;99999999;optional;;;
2216;JFK;IAD;0;0.665277778;1312;1;1005;RFS;RFS;0.1322;0;99999999;optional;;;
2217;JFK;LAX;0;0.833333333;1313;1;1006;RFS;RFS;0.47;0;99999999;optional;;;
2218;JFK;PHL;0;0.916666667;1314;1;1007;RFS;RFS;0.2;0;99999999;optional;;;
2219;JFK;DFW;0;0.833333333;1315;1;1008;RFS;RFS;0.1716;0;99999999;optional;;;
2220;JFK;ORD;0;1.625;1316;1;1009;RFS;RFS;0.2409;0;99999999;optional;;;
2221;JFK;IAD;0;1.625;1317;1;1010;RFS;RFS;0.2102;0;99999999;optional;;;
2222;JFK;PHL;0;0.690972222;1318;1;1011;RFS;RFS;0.0758;0;99999999;optional;;;
2223;JFK;PHL;0;0.836805556;1319;1;1012;RFS;RFS;0.2642;0;99999999;optional;;;
2224;JFK;BOS;0;0.375694444;1320;1;1013;RFS;RFS;0.1989;0;99999999;optional;;;
2225;JFK;CLT;0;1.111111111;1321;1;1014;RFS;RFS;0.31;0;99999999;optional;;;
2226;JFK;IAD;0;1.625;1322;1;1015;RFS;RFS;0.326;0;99999999;optional;;;
2227;JFK;YUL;0;0.713888889;1323;1;1016;RFS;RFS;0.262;0;99999999;optional;;;
2228;JFK;YYZ;0;0.775694444;1324;1;1017;RFS;RFS;0.1026;0;99999999;optional;;;
2229;JNB;CPT;0;0.984722222;1325;1;1018;RFS;RFS;0.1405;0;99999999;optional;;;
2230;KIX;NGO;0;0.545138889;1326;1;1024;RFS;RFS;0.1204;0;99999999;optional;;;
2231;KIX;NRT;0;0.430555556;1327;1;1025;RFS;RFS;0.1278;0;99999999;optional;;;
2232;WAW;FRA;0;0.634722222;1328;1;1026;RFS;RFS;0.1795;0;99999999;optional;;;
2233;WAW;LEJ;0;0.679166667;1329;1;1027;RFS;RFS;0.13;0;99999999;optional;;;
2234;WAW;VIE;0;0.513888889;1330;1;1028;RFS;RFS;0.1175;0;99999999;optional;;;
2235;OSL;FRA;0;1.625;1331;1;1030;RFS;RFS;0.2834;0;99999999;optional;;;
2236;WAW;FRA;0;0.803472222;1332;1;1031;RFS;RFS;0.24;0;99999999;optional;;;
2237;WAW;VIE;0;0.174305556;1333;1;1032;RFS;RFS;0.59;0;99999999;optional;;;
2238;KUL;SIN;0;0.333333333;1334;1;1033;RFS;RFS;0;0;99999999;optional;;;
2239;LAX;ORD;0;2.333333333;1335;1;1034;RFS;RFS;0.16;0;99999999;optional;;;
2240;LAX;DFW;0;2.538194444;1336;1;1035;RFS;RFS;0;0;99999999;optional;;;
2241;LAX;DFW;0;0.638888889;1337;1;1036;RFS;RFS;0.15;0;99999999;optional;;;
2242;LAX;ORD;0;1.916666667;1338;1;1038;RFS;RFS;0.16;0;99999999;optional;;;
2243;LAX;SFO;0;1.782638889;1339;1;1039;RFS;RFS;0.3049;0;99999999;optional;;;
2244;LAX;SEA;0;1.697916667;1340;1;1043;RFS;RFS;0.2854;0;99999999;optional;;;
2245;LAX;SFO;0;0.497222222;1341;1;1044;RFS;RFS;0.1235;0;99999999;optional;;;
2246;LAX;YVR;0;2.803472222;1342;1;1049;RFS;RFS;0.4673;0;99999999;optional;;;
2247;WAW;DUS;0;1;1343;1;1050;RFS;RFS;0;0;99999999;optional;;;
2248;WAW;FRA;0;0.941666667;1344;1;1051;RFS;RFS;0.5278;0;99999999;optional;;;
2249;SVO;HEL;0;0.533333333;1345;1;1052;RFS;RFS;0.15;0;99999999;optional;;;
2250;LEJ;AMS;0;0.423611111;1346;1;1053;RFS;RFS;0.1693;0;99999999;optional;;;
2251;LEJ;ARN;0;1.381944444;1347;1;1054;RFS;RFS;0.167;0;99999999;optional;;;
2252;LEJ;MAD;0;1.5;1348;1;1055;RFS;RFS;0.48;0;99999999;optional;;;
2253;LEJ;CPH;0;0.661805556;1349;1;1056;RFS;RFS;0.207;0;99999999;optional;;;
2254;LEJ;LIN;0;1.292361111;1350;1;1057;RFS;RFS;0.17;0;99999999;optional;;;
2255;LEJ;HAM;0;0.246527778;1351;1;1058;RFS;RFS;0.1;0;99999999;optional;;;
2256;LEJ;BRU;0;0.46875;1352;1;1059;RFS;RFS;0.1699;0;99999999;optional;;;
2257;LEJ;PRG;0;0.539583333;1353;1;1060;RFS;RFS;0.36;0;99999999;optional;;;
2258;LEJ;BUD;0;0.986111111;1354;1;1061;RFS;RFS;0.1522;0;99999999;optional;;;
2259;LEJ;CDG;0;0.5;1355;1;1062;RFS;RFS;2.4724;0;99999999;optional;;;
2260;LEJ;DUS;0;0.320833333;1356;1;1064;RFS;RFS;0.1;0;99999999;optional;;;
2261;LEJ;AMS;0;0.489583333;1357;1;1065;RFS;RFS;0.19;0;99999999;optional;;;
2262;LEJ;FRA;0;0.264583333;1358;1;1066;RFS;RFS;0.1011;0;99999999;optional;;;
2263;LEJ;HAM;0;0.111111111;1359;1;1067;RFS;RFS;0.05;0;99999999;optional;;;
2264;LEJ;HAM;0;0.339583333;1360;1;1068;RFS;RFS;0.3401;0;99999999;optional;;;
2265;LEJ;HEL;0;1.326388889;1361;1;1069;RFS;RFS;0.3665;0;99999999;optional;;;
2266;LEJ;LHR;0;0.723611111;1362;1;1070;RFS;RFS;0.4257;0;99999999;optional;;;
2267;LEJ;LIN;0;1.166666667;1363;1;1071;RFS;RFS;0.1462;0;99999999;optional;;;
2268;LEJ;OPO;0;1.916666667;1364;1;1072;RFS;RFS;1.63;0;99999999;optional;;;
2269;LEJ;CDG;0;1.041666667;1365;1;1073;RFS;RFS;0.24;0;99999999;optional;;;
2270;LEJ;MAD;0;2.083333333;1366;1;1074;RFS;RFS;0.4;0;99999999;optional;;;
2271;LEJ;MAN;0;0.5;1367;1;1075;RFS;RFS;0.26;0;99999999;optional;;;
2272;LEJ;CDG;0;1.875;1368;1;1076;RFS;RFS;0.26;0;99999999;optional;;;
2273;LEJ;AMS;0;0.513888889;1369;1;1077;RFS;RFS;0.12;0;99999999;optional;;;
2274;LEJ;MUC;0;0.310416667;1370;1;1078;RFS;RFS;0.1424;0;99999999;optional;;;
2275;LEJ;PRG;0;0.3125;1371;1;1079;RFS;RFS;0.0616;0;99999999;optional;;;
2276;LEJ;CDG;0;1.458333333;1372;1;1080;RFS;RFS;0.49;0;99999999;optional;;;
2277;LEJ;LIN;0;1.083333333;1373;1;1081;RFS;RFS;0.38;0;99999999;optional;;;
2278;LEJ;VIE;0;0.410416667;1374;1;1082;RFS;RFS;0.1274;0;99999999;optional;;;
2279;LEJ;WAW;0;0.878472222;1375;1;1083;RFS;RFS;1.71;0;99999999;optional;;;
2280;LEJ;WAW;0;0.352777778;1376;1;1084;RFS;RFS;0.1426;0;99999999;optional;;;
2281;LEJ;ZRH;0;0.59375;1377;1;1085;RFS;RFS;0.1756;0;99999999;optional;;;
2282;LHR;DUB;0;0.910416667;1378;1;1086;RFS;RFS;0.1886;0;99999999;optional;;;
2283;LHR;FRA;0;0.640277778;1379;1;1088;RFS;RFS;0.2131;0;99999999;optional;;;
2284;LHR;MAN;0;0.229166667;1380;1;1090;RFS;RFS;0.0643;0;99999999;optional;;;
2285;LHR;MUC;0;0.947916667;1381;1;1091;RFS;RFS;0.04;0;99999999;optional;;;
2286;LHR;DUB;0;1.115972222;1382;1;1092;RFS;RFS;0.2272;0;99999999;optional;;;
2287;LHR;DUB;0;1.102777778;1383;1;1093;RFS;RFS;0.2266;0;99999999;optional;;;
2288;CDG;FRA;0;0.318055556;1384;1;1095;RFS;RFS;0.0669;0;99999999;optional;;;
2289;LIN;MUC;0;0.601388889;1385;1;1096;RFS;RFS;0.16;0;99999999;optional;;;
2290;OPO;FRA;0;1.388194444;1386;1;1097;RFS;RFS;0.4467;0;99999999;optional;;;
2291;PRG;FRA;0;0.484027778;1387;1;1098;RFS;RFS;0.0859;0;99999999;optional;;;
2292;PRG;MUC;0;0.2875;1388;1;1099;RFS;RFS;0.1519;0;99999999;optional;;;
2293;PRG;VIE;0;0.275694444;1389;1;1100;RFS;RFS;0.1205;0;99999999;optional;;;
2294;LNZ;DUS;0;0.743055556;1390;1;1101;RFS;RFS;0.09;0;99999999;optional;;;
2295;LNZ;FRA;0;0.390277778;1391;1;1102;RFS;RFS;0.0931;0;99999999;optional;;;
2296;LNZ;MUC;0;0.207638889;1392;1;1103;RFS;RFS;0.1093;0;99999999;optional;;;
2297;LNZ;VIE;0;0.128472222;1393;1;1104;RFS;RFS;0.0817;0;99999999;optional;;;
2298;ZRH;DUS;0;0.727777778;1394;1;1105;RFS;RFS;0.7817;0;99999999;optional;;;
2299;ZRH;FRA;0;0.685416667;1395;1;1106;RFS;RFS;0.3909;0;99999999;optional;;;
2300;ZRH;GVA;0;0.697916667;1396;1;1107;RFS;RFS;0.59;0;99999999;optional;;;
2301;ZRH;LEJ;0;0.840277778;1397;1;1108;RFS;RFS;0.68;0;99999999;optional;;;
2302;ZRH;MUC;0;0.457638889;1398;1;1109;RFS;RFS;0.4294;0;99999999;optional;;;
2303;ZRH;VIE;0;0.816666667;1399;1;1110;RFS;RFS;0.6774;0;99999999;optional;;;
2304;BRU;FRA;0;0.152777778;1400;1;1111;RFS;RFS;0.0708;0;99999999;optional;;;
2305;BRU;LEJ;0;0.401388889;1401;1;1112;RFS;RFS;0.13;0;99999999;optional;;;
2306;BRU;MUC;0;0.363194444;1402;1;1113;RFS;RFS;1.36;0;99999999;optional;;;
2307;CDG;AMS;0;0.802083333;1403;1;1114;RFS;RFS;0.11;0;99999999;optional;;;
2308;CDG;FRA;0;0.44375;1404;1;1116;RFS;RFS;0.1055;0;99999999;optional;;;
2309;CDG;MUC;0;0.8625;1405;1;1117;RFS;RFS;0.2661;0;99999999;optional;;;
2310;MAD;FRA;0;1.108333333;1406;1;1119;RFS;RFS;0.1875;0;99999999;optional;;;
2311;MAN;LHR;0;0.589583333;1407;1;1120;RFS;RFS;0.0992;0;99999999;optional;;;
2312;MAN;LHR;0;1.125;1408;1;1121;RFS;RFS;0.2275;0;99999999;optional;;;
2313;MAN;LHR;0;0.231944444;1409;1;1122;RFS;RFS;0.0741;0;99999999;optional;;;
2314;MAN;DUB;0;0.840972222;1410;1;1123;RFS;RFS;0.188;0;99999999;optional;;;
2315;MAN;LHR;0;0.492361111;1411;1;1124;RFS;RFS;0.1074;0;99999999;optional;;;
2316;MAN;LHR;0;0.366666667;1412;1;1125;RFS;RFS;0.0819;0;99999999;optional;;;
2317;MAN;FRA;0;0.768055556;1413;1;1126;RFS;RFS;0.38;0;99999999;optional;;;
2318;MAN;LHR;0;0.384027778;1414;1;1127;RFS;RFS;0.0769;0;99999999;optional;;;
2319;MAN;LHR;0;0.279166667;1415;1;1128;RFS;RFS;0.0705;0;99999999;optional;;;
2320;MAN;MUC;0;0.913194444;1416;1;1129;RFS;RFS;0.08;0;99999999;optional;;;
2321;MAN;DUB;0;0.572916667;1417;1;1130;RFS;RFS;0.1609;0;99999999;optional;;;
2322;MIA;ATL;0;0.60625;1418;1;1131;RFS;RFS;0.1137;0;99999999;optional;;;
2323;MIA;CLT;0;0.531944444;1419;1;1132;RFS;RFS;0.17;0;99999999;optional;;;
2324;MIA;DFW;0;1.041666667;1420;1;1134;RFS;RFS;0.1365;0;99999999;optional;;;
2325;MIA;ATL;0;0.677083333;1421;1;1135;RFS;RFS;0.104;0;99999999;optional;;;
2326;MIA;CLT;0;0.70625;1422;1;1136;RFS;RFS;0.14;0;99999999;optional;;;
2327;MIA;JFK;0;2.666666667;1423;1;1137;RFS;RFS;0.28;0;99999999;optional;;;
2328;MIA;DFW;0;0.84375;1424;1;1139;RFS;RFS;0.1;0;99999999;optional;;;
2329;CDG;FRA;0;0.206944444;1425;1;1141;RFS;RFS;0.0919;0;99999999;optional;;;
2330;ARN;CPH;0;0.025694444;1426;1;1142;RFS;RFS;0.4602;0;99999999;optional;;;
2331;ARN;DUS;0;0.630555556;1427;1;1143;RFS;RFS;0.08;0;99999999;optional;;;
2332;ARN;FRA;0;0.583333333;1428;1;1144;RFS;RFS;0.1851;0;99999999;optional;;;
2333;ARN;MUC;0;1.75;1429;1;1145;RFS;RFS;0.14;0;99999999;optional;;;
2334;ARN;VIE;0;1.477083333;1430;1;1146;RFS;RFS;0.4695;0;99999999;optional;;;
2335;CDG;AMS;0;1.25;1431;1;1148;RFS;RFS;0.09;0;99999999;optional;;;
2336;CDG;MAD;0;0.227777778;1432;1;1149;RFS;RFS;0.96;0;99999999;optional;;;
2337;CDG;FRA;0;0.807638889;1433;1;1151;RFS;RFS;0.1614;0;99999999;optional;;;
2338;KBP;FRA;0;2.102777778;1434;1;1153;RFS;RFS;0.26;0;99999999;optional;;;
2339;KBP;VIE;0;2.185416667;1435;1;1154;RFS;RFS;0.3544;0;99999999;optional;;;
2340;AMS;FRA;0;0.176388889;1436;1;1155;RFS;RFS;0.0831;0;99999999;optional;;;
2341;AMS;LEJ;0;0.539583333;1437;1;1156;RFS;RFS;1.14;0;99999999;optional;;;
2342;MUC;MAD;0;1.65625;1438;1;1159;RFS;RFS;0.4349;0;99999999;optional;;;
2343;MUC;AMS;0;0.820833333;1439;1;1160;RFS;RFS;0.1742;0;99999999;optional;;;
2344;MUC;ARN;0;0.916666667;1440;1;1161;RFS;RFS;0.65;0;99999999;optional;;;
2345;MUC;MAD;0;1.65625;1441;1;1162;RFS;RFS;0.97;0;99999999;optional;;;
2346;MUC;CPH;0;0.583333333;1442;1;1163;RFS;RFS;0.52;0;99999999;optional;;;
2347;MUC;LIN;0;0.527083333;1443;1;1164;RFS;RFS;0.1389;0;99999999;optional;;;
2348;MUC;BRU;0;0.461805556;1444;1;1165;RFS;RFS;0.255;0;99999999;optional;;;
2349;MUC;ZRH;0;0.384027778;1445;1;1166;RFS;RFS;0.1976;0;99999999;optional;;;
2350;MUC;PRG;0;0.525;1446;1;1167;RFS;RFS;0.1157;0;99999999;optional;;;
2351;MUC;BUD;0;0.520833333;1447;1;1168;RFS;RFS;0.2072;0;99999999;optional;;;
2352;MUC;CDG;0;1.020833333;1448;1;1169;RFS;RFS;0.3292;0;99999999;optional;;;
2353;MUC;CPH;0;1.375;1449;1;1171;RFS;RFS;0.2602;0;99999999;optional;;;
2354;MUC;DUB;0;1.841666667;1450;1;1172;RFS;RFS;0.8;0;99999999;optional;;;
2355;MUC;DUS;0;0.502777778;1451;1;1173;RFS;RFS;0.1137;0;99999999;optional;;;
2356;MUC;AMS;0;0.4375;1452;1;1174;RFS;RFS;0.13;0;99999999;optional;;;
2357;MUC;LIN;0;1.315277778;1453;1;1175;RFS;RFS;0.2289;0;99999999;optional;;;
2358;MUC;LIN;0;0.729166667;1454;1;1176;RFS;RFS;0.2;0;99999999;optional;;;
2359;MUC;FRA;0;0.273611111;1455;1;1178;RFS;RFS;0.0768;0;99999999;optional;;;
2360;MUC;LIN;0;1.159027778;1456;1;1179;RFS;RFS;0.4214;0;99999999;optional;;;
2361;MUC;HAM;0;0.418055556;1457;1;1181;RFS;RFS;0.1533;0;99999999;optional;;;
2362;MUC;HAM;0;0.477083333;1458;1;1182;RFS;RFS;0.2196;0;99999999;optional;;;
2363;MUC;INN;0;0.115972222;1459;1;1183;RFS;RFS;0.3143;0;99999999;optional;;;
2364;MUC;LEJ;0;0.200694444;1460;1;1184;RFS;RFS;0.1561;0;99999999;optional;;;
2365;MUC;LHR;0;0.899305556;1461;1;1185;RFS;RFS;0.4495;0;99999999;optional;;;
2366;MUC;LIN;0;0.445833333;1462;1;1186;RFS;RFS;0.3257;0;99999999;optional;;;
2367;MUC;PRG;0;0.533333333;1463;1;1187;RFS;RFS;0.2859;0;99999999;optional;;;
2368;MUC;LNZ;0;0.206944444;1464;1;1188;RFS;RFS;0.1894;0;99999999;optional;;;
2369;MUC;BRU;0;0.428472222;1465;1;1189;RFS;RFS;0.22;0;99999999;optional;;;
